customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,zone,signup_date,exit_date,deposit_target_cr,rm_headcount,baseline_avg_txns,recent_avg_txns,total_txn_amount,activity_decline_pct,complaint_count,last_complaint_date,has_creditcard,has_fixeddeposit,has_insurance,has_mutualfund,has_personalloan,has_savings,has_complained,age_band,balance_lakh,is_zero_balance
15795129,Gallo,799,France,Female,30,9,0.0,2,1,0,136827.96,0,West,2016-01-10,,30,120,7.9,7.7,598849.0,2.5,1,2025-05-01,1.0,0.0,0.0,1.0,0.0,1.0,1,18-30,0.0,1
15650545,Tomlinson,849,France,Male,69,7,71996.09,1,1,1,139065.94,0,West,2018-07-04,,30,120,23.8,23.7,1439930.0,0.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.72,0
15612769,Carr,692,France,Male,28,5,61581.97,1,1,1,70179.91,0,West,2020-08-20,,30,120,34.2,35.0,2615712.0,-2.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.62,0
15710853,Ts'ui,623,France,Female,24,5,0.0,2,1,0,116160.04,0,West,2020-12-05,,30,120,6.3,4.0,480335.0,36.5,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.0,1
15623712,Coates,453,Spain,Female,42,5,0.0,3,1,0,83008.49,1,South,2020-10-22,2025-08-11,16,65,11.6,0.0,575854.0,100.0,0,,1.0,1.0,0.0,1.0,0.0,1.0,0,41-50,0.0,1
15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1,West,2017-02-08,2025-06-10,30,120,6.8,0.0,364857.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.88,0
15755077,Norton,778,Germany,Female,37,0,105617.73,2,1,1,133699.82,1,North,2025-08-31,2025-05-12,22,70,23.1,0.0,1379721.0,100.0,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,1.06,0
15808557,Mancini,695,France,Female,42,5,0.0,1,0,1,72172.13,1,West,2020-04-26,2025-05-04,30,120,19.6,0.0,850214.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15614687,Tien,677,Germany,Female,44,4,148770.61,2,1,1,191057.76,0,North,2021-11-03,,22,70,36.6,35.7,2908670.0,2.5,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,41-50,1.49,0
15626882,Stobie,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,0,South,2020-08-19,,16,65,21.2,21.7,1926583.0,-2.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.95,0
15748034,Drakeford,534,France,Male,29,7,174851.9,1,1,1,79178.31,0,West,2018-09-05,,30,120,22.8,22.7,1634928.0,0.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.75,0
15632324,Pisani,602,France,Male,59,7,0.0,2,1,1,162347.05,0,West,2018-03-01,,30,120,25.5,27.0,1351165.0,-5.9,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,51-60,0.0,1
15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1,North,2023-08-09,2025-12-23,22,70,7.2,0.7,382879.0,90.3,1,2024-12-22,1.0,0.0,0.0,0.0,0.0,1.0,1,41-50,1.21,0
15761453,Kovalev,667,France,Male,42,6,0.0,1,1,0,88890.05,0,West,2019-03-18,,30,120,7.9,7.3,484959.0,7.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15646726,Crawford,672,France,Male,43,5,0.0,1,0,0,63833.09,0,West,2020-01-31,,30,120,10.0,8.3,688600.0,17.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15637169,Maclean,838,Spain,Female,67,4,103267.8,1,1,1,78310.04,0,South,2021-09-04,,16,65,22.4,23.0,1845260.0,-2.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.03,0
15636024,Blackburn,692,Spain,Female,34,4,109699.08,1,1,1,37898.91,0,South,2021-10-16,,16,65,26.4,25.7,1609089.0,2.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.1,0
15801218,Bermudez,675,France,Male,49,8,135133.39,1,0,1,179521.24,1,West,2017-02-27,2025-07-25,30,120,27.9,0.0,1531853.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.35,0
15642655,Savage,731,Spain,Male,33,1,0.0,1,1,0,130726.96,0,South,2024-01-28,,16,65,8.7,8.0,596595.0,8.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15690130,Wyatt,468,France,Female,32,8,137649.47,1,0,0,198714.29,0,West,2017-01-28,,30,120,5.2,4.7,451528.0,9.6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.38,0
15653753,Chiemenam,542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0,South,2019-11-15,,16,65,8.1,7.0,745460.0,13.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.14,0
15641359,Shao,662,Spain,Female,35,6,0.0,2,0,0,2423.9,1,South,2019-05-21,2025-11-08,16,65,7.6,1.5,545007.0,80.3,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,31-40,0.0,1
15776827,Langdon,770,Germany,Male,37,5,141547.26,2,0,1,180326.83,0,North,2020-11-20,,22,70,29.4,29.0,2376424.0,1.4,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.42,0
15647725,Napolitano,675,France,Female,61,5,62055.17,3,1,0,166305.16,1,West,2020-08-26,2025-04-28,30,120,12.5,0.0,672412.0,100.0,1,2025-04-12,1.0,1.0,0.0,0.0,1.0,1.0,1,60+,0.62,0
15648455,Kung,647,Germany,Male,51,4,131156.76,1,1,0,29883.63,0,North,2021-08-06,,22,70,10.3,12.0,876208.0,-16.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.31,0
15580629,Blackwood,604,France,Male,31,6,134837.58,1,1,0,192029.19,0,West,2019-02-08,,30,120,9.6,9.0,867776.0,6.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.35,0
15730161,Marcelo,833,France,Female,39,3,0.0,2,1,0,1710.89,0,West,2022-04-09,,30,120,3.7,3.7,235090.0,0.0,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15626612,Yin,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1,South,2021-01-22,2025-05-17,16,65,7.4,0.0,275558.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.05,0
15662865,Storey,658,Spain,Male,36,1,0.0,2,0,1,84927.42,0,South,2024-03-02,,16,65,29.7,29.7,2167626.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,31-40,0.0,1
15629094,Fomin,528,France,Female,36,1,156948.41,1,1,1,149912.28,1,West,2024-08-27,2025-03-08,30,120,19.5,0.0,1178478.0,100.0,3,2025-04-12,1.0,0.0,0.0,0.0,0.0,1.0,1,31-40,1.57,0
15651823,Nkemjika,590,France,Female,60,6,147751.75,1,1,0,88206.04,1,West,2019-02-21,2025-09-06,30,120,6.1,0.0,442916.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.48,0
15594827,Glasgow,675,France,Male,34,1,124619.33,2,0,1,163667.56,0,West,2024-11-30,,30,120,30.7,33.3,2477207.0,-8.5,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.25,0
15786392,Chen,765,France,Male,41,4,124182.21,1,0,0,100153.43,0,West,2021-10-20,,30,120,7.0,6.0,552316.0,14.3,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.24,0
15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1,West,2018-02-20,2025-03-23,30,120,10.1,0.0,643251.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.42,0
15733777,Evans,817,France,Male,44,8,0.0,1,0,0,65501.91,1,West,2017-12-13,2025-01-30,30,120,5.7,0.0,259854.0,100.0,2,2025-10-02,0.0,0.0,0.0,0.0,0.0,1.0,1,41-50,0.0,1
15614302,Crotty,699,Germany,Female,31,10,125837.86,2,1,0,189392.66,0,North,2015-05-06,,22,70,8.7,8.0,755991.0,8.0,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,1.26,0
15723263,Cocci,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1,North,2016-02-12,2025-11-19,22,70,28.6,1.0,1721882.0,96.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.17,0
15687270,Iroawuchi,491,Spain,Female,61,8,0.0,2,0,1,139861.53,0,South,2017-10-10,,16,65,25.6,24.7,1758435.0,3.5,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,60+,0.0,1
15803121,Chia,847,France,Male,51,5,97565.74,1,0,0,144184.06,1,West,2020-04-22,2025-02-10,30,120,7.4,0.0,532228.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.98,0
15598700,Hysell,676,Spain,Female,30,5,0.0,2,0,1,157888.5,0,South,2020-06-09,,16,65,24.2,23.0,1757990.0,5.0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.0,1
15741875,Williamson,746,Spain,Female,25,3,104833.79,1,0,0,71911.3,0,South,2022-04-20,,16,65,8.9,7.0,501134.0,21.3,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.05,0
15631709,Ginikanwa,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0,South,2023-09-11,,16,65,7.3,6.7,523219.0,8.2,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,1.02,0
15672970,Chigolum,714,Spain,Male,20,3,0.0,2,0,1,150465.93,0,South,2022-11-20,,16,65,22.4,24.0,1560712.0,-7.1,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.0,1
15761670,Morley,695,France,Female,50,8,0.0,1,1,0,126381.6,1,West,2017-02-01,2025-04-03,30,120,3.3,0.0,199640.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15706005,Roberts,674,France,Male,46,2,174701.05,1,1,0,90189.72,1,West,2023-11-25,2025-08-07,30,120,8.3,0.0,472145.0,100.0,1,2024-09-13,1.0,0.0,0.0,0.0,0.0,1.0,1,41-50,1.75,0
15790336,Tokareva,664,Germany,Male,36,6,71142.77,2,1,0,122433.09,0,North,2019-08-31,,22,70,6.2,4.7,448466.0,24.2,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,0.71,0
15754267,Fleming,697,Germany,Male,31,3,108805.42,2,0,1,123825.83,0,North,2023-01-01,,22,70,32.7,32.7,2359113.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,31-40,1.09,0
15791988,Chinomso,670,France,Male,68,4,0.0,2,1,1,11426.7,0,West,2021-10-22,,30,120,24.2,25.7,1570244.0,-6.2,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,60+,0.0,1
15683375,Compton,541,France,Female,32,4,0.0,1,1,1,114951.42,0,West,2021-05-09,,30,120,32.9,31.3,3123707.0,4.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15625151,Wan,640,France,Female,66,9,116037.76,1,0,1,184636.05,0,West,2016-12-18,,30,120,23.2,23.7,1578655.0,-2.2,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.16,0
15635285,Taylor,647,France,Male,28,8,0.0,2,1,1,91055.27,0,West,2017-10-15,,30,120,30.0,28.7,2435549.0,4.3,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.0,1
15574296,Kambinachi,757,France,Male,23,2,80673.96,2,1,0,93991.65,0,West,2023-08-29,,30,120,5.8,7.0,348320.0,-20.7,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,18-30,0.81,0
15711618,Chang,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1,North,2024-09-01,2025-08-16,22,70,7.0,0.0,467019.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.25,0
15670943,See,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0,North,2016-01-07,,22,70,13.8,14.3,778206.0,-3.6,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,1.82,0
15634359,Dyer,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,0,North,2020-10-25,,22,70,5.0,6.7,388048.0,-34.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.99,0
15586629,Campbell,637,France,Male,33,5,0.0,2,1,0,139947.17,0,West,2020-10-14,,30,120,11.0,11.7,896417.0,-6.4,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15588461,Cremonesi,686,France,Male,35,4,0.0,1,1,0,8816.37,0,West,2021-03-31,,30,120,11.0,10.3,819363.0,6.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15773221,Harris,577,Spain,Male,43,8,79757.21,1,1,0,135650.72,1,South,2017-07-19,2025-03-30,16,65,6.5,0.0,369555.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.8,0
15664227,Threatt,506,Germany,Male,28,8,53053.76,1,0,1,24577.34,0,North,2017-07-05,,22,70,19.9,19.7,2045771.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.53,0
15741745,Lane,757,France,Male,28,7,120911.75,2,1,1,131249.46,0,West,2018-01-13,,30,120,26.6,27.3,1588108.0,-2.6,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,18-30,1.21,0
15652626,Grave,826,France,Male,55,4,115285.85,1,1,0,140126.17,0,West,2021-10-18,,30,120,6.6,0.3,476815.0,95.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.15,0
15599410,Stanley,721,France,Male,41,2,0.0,2,1,0,168219.75,0,West,2023-12-30,,30,120,12.0,10.3,853722.0,14.2,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,41-50,0.0,1
15571958,McIntosh,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,0,South,2022-02-14,,16,65,6.9,8.3,557327.0,-20.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,2.22,0
15785406,Watts,446,France,Female,51,4,105056.13,1,0,0,70613.52,0,West,2021-09-16,,30,120,13.0,10.7,995110.0,17.7,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.05,0
15687884,Alekseyeva,677,France,Male,37,3,88363.03,1,0,1,117946.3,0,West,2022-09-07,,30,120,34.7,33.7,2228077.0,2.9,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.88,0
15621685,Davies,769,France,Male,29,2,123757.52,2,1,0,84872.66,0,West,2023-03-08,,30,120,7.4,6.0,535359.0,18.9,3,2025-06-11,1.0,0.0,0.0,1.0,0.0,1.0,1,18-30,1.24,0
15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1,South,2020-05-19,2025-11-30,16,65,30.9,5.5,2324422.0,82.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.24,0
15699325,Fedorova,555,Germany,Female,62,10,114822.64,1,0,1,8444.5,0,North,2015-11-30,,22,70,28.0,30.0,2617904.0,-7.1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.15,0
15578369,Chiedozie,652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0,North,2016-02-12,,22,70,5.1,4.3,322527.0,15.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.45,0
15654156,Marcelo,722,Germany,Female,32,5,106807.64,1,1,1,76998.69,0,North,2020-01-29,,22,70,22.6,20.7,1808905.0,8.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.07,0
15707199,Cooper,643,France,Male,36,0,148159.71,1,0,0,55835.66,0,West,2025-12-28,,30,120,4.6,5.0,299068.0,-8.7,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.48,0
15671630,McMillan,796,Germany,Female,40,1,99745.95,1,1,0,177524.19,0,North,2024-03-02,,22,70,6.1,4.7,340474.0,23.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.0,0
15632079,Hardy,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0,North,2017-10-30,,22,70,10.0,10.3,898901.0,-3.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.56,0
15767921,Madukwe,613,France,Male,41,7,0.0,2,1,0,60297.72,0,West,2018-11-11,,30,120,7.0,4.7,436183.0,32.9,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,41-50,0.0,1
15573599,Adamson,506,France,Female,57,6,0.0,2,0,1,194421.12,1,West,2019-03-29,2025-07-18,30,120,22.5,0.0,1241908.0,100.0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,51-60,0.0,1
15747208,Watt,608,France,Male,50,6,0.0,1,1,0,93568.77,1,West,2019-05-31,2025-10-05,30,120,5.0,1.0,288899.0,80.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15582762,Mazzanti,667,Spain,Male,77,2,0.0,1,1,1,34702.92,0,South,2023-07-26,,16,65,36.6,36.7,2395967.0,-0.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.0,1
15772528,Mishin,750,France,Female,47,7,121376.15,2,1,0,54473.6,1,West,2018-06-14,2025-06-11,30,120,7.6,0.0,475921.0,100.0,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,41-50,1.21,0
15755798,Feng,610,France,Male,33,4,111582.11,1,0,0,113943.17,0,West,2021-10-20,,30,120,5.1,5.3,295128.0,-3.9,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.12,0
15788683,Kang,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0,North,2015-04-25,,22,70,12.1,9.3,1030512.0,23.1,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.29,0
15616922,Kelly,479,France,Female,26,1,0.0,2,1,1,19116.97,0,West,2024-08-24,,30,120,33.9,33.7,2808675.0,0.6,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.0,1
15771855,Yu,682,France,Male,37,5,0.0,2,0,1,112554.68,0,West,2020-09-12,,30,120,32.1,32.3,2893781.0,-0.6,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.0,1
15601873,Bull,677,France,Female,36,7,0.0,1,1,0,47318.75,0,West,2018-06-12,,30,120,9.9,7.7,458661.0,22.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15657868,Serra,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,0,North,2019-08-15,,22,70,11.3,13.0,762262.0,-15.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.95,0
15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67,1,West,2024-12-08,2025-11-29,30,120,6.5,2.5,510149.0,61.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.31,0
15734246,She,746,France,Female,21,8,166883.07,2,0,1,194563.65,0,West,2017-10-07,,30,120,31.8,32.3,2255723.0,-1.6,0,,0.0,0.0,1.0,0.0,0.0,1.0,0,18-30,1.67,0
15792151,Hamilton,635,Spain,Female,37,3,0.0,2,1,0,91086.73,0,South,2022-01-09,,16,65,3.7,5.3,331177.0,-43.2,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.0,1
15770159,Nnanna,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0,North,2019-09-18,,22,70,22.3,23.7,1291563.0,-6.3,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,18-30,1.73,0
15747649,Summerville,558,Germany,Female,36,0,126606.63,2,1,1,172363.52,0,North,2025-08-09,,22,70,25.6,26.7,2193013.0,-4.3,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,1.27,0
15639357,Allan,415,France,Male,46,9,134950.19,3,0,0,178587.36,1,West,2016-10-30,2025-06-10,30,120,9.0,0.0,517694.0,100.0,0,,0.0,0.0,1.0,1.0,0.0,1.0,0,41-50,1.35,0
15738907,Tobenna,798,France,Female,60,6,96956.1,1,1,0,31907.44,1,West,2019-12-14,2025-12-23,30,120,6.2,1.7,345643.0,72.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.97,0
15663446,Volkova,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1,North,2021-02-05,2025-03-06,22,70,5.1,0.0,220844.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.08,0
15750867,Nucci,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1,North,2017-05-31,2025-06-27,22,70,4.5,0.0,307100.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.92,0
15715939,Wright,730,France,Male,33,0,0.0,2,1,0,1474.79,0,West,2025-02-11,,30,120,10.8,10.7,813764.0,0.9,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,0.0,1
15763806,Astorga,773,France,Male,41,4,0.0,2,1,1,24924.92,0,West,2021-03-04,,30,120,22.5,20.7,1829256.0,8.0,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,41-50,0.0,1
15637993,Pokrovsky,711,France,Male,36,9,137688.71,1,1,1,46884.1,0,West,2016-08-24,,30,120,35.2,34.7,2671641.0,1.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.38,0
15720338,Mazzanti,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0,South,2017-07-11,,16,65,30.3,30.3,2310552.0,0.0,2,2025-05-04,1.0,1.0,0.0,0.0,0.0,1.0,1,51-60,0.86,0
15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0,North,2019-04-24,,22,70,12.3,11.7,725314.0,4.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.26,0
15596710,Ku,640,France,Female,33,1,167298.42,1,0,1,145381.65,0,West,2024-03-23,,30,120,18.6,18.3,1816284.0,1.6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.67,0
15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0,South,2021-07-07,,16,65,24.4,26.0,1661452.0,-6.6,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.56,0
15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1,North,2019-12-20,2025-12-02,22,70,25.3,5.7,1596997.0,77.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.11,0
15609475,Ricci,604,Spain,Female,39,7,98544.11,1,1,1,52327.57,0,South,2018-09-22,,16,65,30.6,31.3,3036968.0,-2.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.99,0
15573319,Azubuike,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0,North,2017-09-11,,22,70,7.2,5.7,565462.0,20.8,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.78,0
15738291,Nevzorova,671,France,Female,48,8,115713.84,2,0,0,83210.84,0,West,2017-08-28,,30,120,10.1,7.0,748456.0,30.7,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,41-50,1.16,0
15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0,West,2016-06-02,,30,120,5.7,5.7,388177.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,41-50,1.43,0
15794841,Kung,739,Spain,Male,19,5,89750.21,1,1,0,193008.52,0,South,2020-01-15,,16,65,10.3,10.7,832598.0,-3.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.9,0
15684696,Lei,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,0,South,2022-11-09,,16,65,7.4,7.7,344950.0,-4.1,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.17,0
15629846,Sheehan,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0,North,2017-08-31,,22,70,9.4,8.7,670235.0,7.4,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,41-50,1.43,0
15674442,Kung,681,France,Male,23,7,157761.56,1,0,0,147759.84,0,West,2018-09-27,,30,120,11.0,9.7,884728.0,11.8,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.58,0
15571689,Kelechi,740,France,Female,37,5,0.0,2,1,1,27528.4,0,West,2020-06-04,,30,120,30.6,29.7,2108930.0,2.9,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.0,1
15730469,Anenechi,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,0,South,2021-03-10,,16,65,28.8,29.0,2601474.0,-0.7,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,31-40,1.03,0
15809320,McElhone,845,Spain,Female,52,0,0.0,1,1,0,31726.76,1,South,2025-01-21,2025-07-30,16,65,5.1,0.0,310418.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.0,1
15684367,Chigbogu,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0,South,2020-06-30,,16,65,13.0,13.0,921315.0,0.0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.0,1
15793049,Atkins,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1,North,2017-09-16,2025-10-31,22,70,6.0,0.0,391982.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.15,0
15603665,Colombo,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0,North,2025-10-13,,22,70,30.1,30.0,2467447.0,0.3,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,1.23,0
15613623,Tilley,640,Spain,Male,62,3,0.0,1,1,1,101663.47,0,South,2022-03-12,,16,65,24.3,23.3,1716395.0,4.1,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.0,1
15569572,Sopuluchi,778,France,Male,42,6,0.0,2,1,1,106197.44,0,West,2019-12-17,,30,120,26.0,26.3,1322333.0,-1.2,2,2024-05-08,1.0,0.0,1.0,0.0,0.0,1.0,1,41-50,0.0,1
15698791,Udinesi,679,France,Male,45,3,146758.24,1,1,0,48466.89,0,West,2022-11-21,,30,120,7.7,8.3,492340.0,-7.8,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.47,0
15626233,Onyekachi,593,France,Female,32,3,0.0,2,1,1,151978.36,0,West,2022-12-10,,30,120,28.0,29.7,1940847.0,-6.1,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.0,1
15607263,McCartney,788,France,Male,55,3,0.0,1,0,1,13288.46,1,West,2022-04-09,2025-10-17,30,120,23.4,0.0,1403052.0,100.0,2,2025-12-20,0.0,0.0,0.0,0.0,0.0,1.0,1,51-60,0.0,1
15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1,West,2016-02-26,2025-04-25,30,120,9.7,0.0,322727.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.11,0
15624775,Onyeoruru,729,France,Male,67,2,94203.8,1,0,1,102391.06,0,West,2023-03-13,,30,120,30.8,30.3,2101190.0,1.6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.94,0
15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1,West,2017-09-24,2025-05-19,30,120,21.1,0.0,1265825.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.06,0
